_Year,customer_key,customer_id,customer_name,age,age_group,customer_segment,total_orders,total_sales,total_quantity_purchased,last_order_date,month_since_last_order,avg_order_value,avg_monthly_spend
2013,6424,17423,Arianna Alexander,58,50 and Above,New,2,2297,2,2013-11-13 0:00,141,1148,2297
2013,6428,17427,Adam Russell,52,50 and Above,New,3,2372,3,2013-11-24 0:00,141,790,2372
2013,6430,17429,Wyatt Carter,59,50 and Above,New,1,5,1,2013-11-30 0:00,141,5,5
2013,6439,17438,Marcus Hughes,64,50 and Above,New,2,60,2,2013-09-28 0:00,143,30,60
2013,6443,17442,Edward Taylor,85,50 and Above,New,11,320,11,2013-12-21 0:00,140,29,32
2013,6451,17450,Samuel Coleman,59,50 and Above,New,2,124,2,2013-11-25 0:00,141,62,124
2013,6453,17452,Mitchell Nath,60,50 and Above,New,1,5,1,2013-11-23 0:00,141,5,5
2013,6471,17470,Jaime Carlson,77,50 and Above,New,2,2330,2,2013-11-15 0:00,141,1165,2330
2013,6474,17473,Ebony Blanco,80,50 and Above,New,1,5,1,2013-09-23 0:00,143,5,5
2013,6479,17478,Renee Martin,72,50 and Above,New,3,1179,3,2013-06-06 0:00,146,393,1179
2013,6481,17480,Lucas Gonzalez,41,40-49,New,2,1726,2,2013-06-17 0:00,146,863,1726
2013,6484,17483,Logan Gonzalez,42,40-49,New,5,64,5,2013-06-22 0:00,146,12,21
2013,6492,17491,Kyle Hall,43,40-49,New,3,70,3,2013-10-30 0:00,142,23,70
2013,6493,17492,Amanda Price,44,40-49,New,3,84,3,2013-06-20 0:00,146,28,84
2013,6500,17499,Marcus Campbell,40,40-49,New,1,2295,1,2013-11-06 0:00,141,2295,2295
2013,6514,17513,Micheal Saunders,64,50 and Above,New,3,682,3,2013-01-11 0:00,151,227,682
2013,6515,17514,Cedric Zhou,61,50 and Above,New,4,564,4,2013-02-03 0:00,150,141,564
2013,6523,17522,Reginald Sanz,61,50 and Above,New,4,75,4,2013-11-10 0:00,141,18,18
2013,6530,17529,Chloe Mitchell,63,50 and Above,New,2,14,2,2013-09-26 0:00,143,7,14
2013,6534,17533,Fernando Baker,82,50 and Above,New,2,1736,2,2013-07-27 0:00,145,868,1736
2013,6535,17534,Robert Griffin,54,50 and Above,New,1,5,1,2013-09-07 0:00,143,5,5
2013,6541,17540,Gloria Gutierrez,52,50 and Above,New,2,14,2,2013-02-06 0:00,150,7,14
2013,6544,17543,Meredith Martin,52,50 and Above,New,2,2415,2,2013-11-05 0:00,141,1207,2415
2013,6556,17555,William Smith,77,50 and Above,New,4,2424,4,2013-10-29 0:00,142,606,2424
2013,6559,17558,Ian Williams,65,50 and Above,New,3,1750,3,2013-10-24 0:00,142,583,1750
2013,6568,17567,Nathaniel Cook,49,40-49,New,2,1710,2,2013-07-03 0:00,145,855,1710
2013,6569,17568,Dylan Perry,50,50 and Above,New,3,1715,3,2013-08-07 0:00,144,571,1715
2013,6577,17576,Albert Vazquez,51,50 and Above,New,2,1751,2,2013-08-16 0:00,144,875,1751
2013,6588,17587,Curtis Liang,44,40-49,New,1,5,1,2013-11-04 0:00,141,5,5
2013,6594,17593,Richard Butler,49,40-49,New,3,2381,3,2013-11-04 0:00,141,793,2381
2013,6600,17599,Sebastian Cooper,53,50 and Above,New,2,14,2,2013-08-05 0:00,144,7,14
2013,6602,17601,Jose Hall,54,50 and Above,New,8,226,8,2013-06-25 0:00,146,28,56
2013,6608,17607,Frederick Gonzalez,49,40-49,New,2,55,2,2013-08-30 0:00,144,27,55
2013,6620,17619,Chloe Smith,97,50 and Above,New,6,164,6,2013-11-21 0:00,141,27,32
2013,6625,17624,Samantha Alexander,57,50 and Above,New,3,2357,3,2013-11-04 0:00,141,785,2357
2013,6635,17634,Kaitlin Rana,48,40-49,New,2,1736,2,2013-04-22 0:00,148,868,1736
2013,6636,17635,Terry Deng,48,40-49,New,2,1710,2,2013-03-18 0:00,149,855,1710
2013,6638,17637,Arturo Tang,42,40-49,New,3,150,3,2013-02-12 0:00,150,50,150
2013,6639,17638,Clarence Zheng,48,40-49,New,3,70,3,2013-12-07 0:00,140,23,70
2013,6647,17646,Leah Xu,43,40-49,New,2,1751,2,2013-05-19 0:00,147,875,1751
2013,6652,17651,Ethan Butler,50,50 and Above,New,8,3179,8,2013-11-25 0:00,141,397,397
2013,6654,17653,Linda Vazquez,44,40-49,New,2,40,2,2013-05-10 0:00,147,20,40
2013,6657,17656,Carol Martinez,46,40-49,New,4,578,4,2013-11-20 0:00,141,144,578
2013,6659,17658,Jade Howard,91,50 and Above,New,2,7,2,2013-08-26 0:00,144,3,7
2013,6663,17662,Jose Washington,60,50 and Above,New,3,1764,3,2013-08-04 0:00,144,588,1764
2013,6666,17665,Zachary Jenkins,65,50 and Above,New,2,40,2,2013-11-03 0:00,141,20,40
2013,6671,17670,Gabrielle Alexander,63,50 and Above,New,1,540,1,2013-06-05 0:00,146,540,540
2013,6672,17671,Emma Stewart,63,50 and Above,New,3,565,3,2013-06-13 0:00,146,188,565
2013,6689,17688,Pedro Subram,60,50 and Above,New,1,5,1,2013-08-24 0:00,144,5,5
2013,6697,17696,Madison Simmons,47,40-49,New,2,40,2,2013-07-09 0:00,145,20,40
2013,6721,17720,Deanna Diaz,81,50 and Above,New,3,609,3,2013-04-16 0:00,148,203,609
2013,6728,17727,Monique Gill,40,40-49,New,1,22,1,2013-04-05 0:00,148,22,22
2013,6741,17740,Colleen Liang,53,50 and Above,New,2,39,2,2013-03-26 0:00,149,19,39
2013,6748,17747,Franklin Xie,59,50 and Above,New,2,562,2,2013-04-23 0:00,148,281,562
2013,6759,17758,Linda Gill,50,50 and Above,New,3,32,3,2013-07-26 0:00,145,10,32
2013,6764,17763,Jacquelyn Martin,50,50 and Above,New,3,38,3,2013-10-09 0:00,142,12,7
2013,6770,17769,Nathan Martin,62,50 and Above,New,3,1728,3,2013-06-03 0:00,146,576,1728
2013,6776,17775,Ricky Moreno,46,40-49,New,4,1794,4,2013-06-05 0:00,146,448,1794
2013,6778,17777,Armando Alvarez,52,50 and Above,New,2,1736,2,2013-06-06 0:00,146,868,1736
2013,6802,17801,Shannon He,49,40-49,New,6,126,6,2013-11-23 0:00,141,21,126
2013,6813,17812,Casey Nara,54,50 and Above,New,3,801,3,2013-09-21 0:00,143,267,801
2013,6831,17830,Carlos Scott,57,50 and Above,New,2,1751,2,2013-07-25 0:00,145,875,1751
2013,6834,17833,Monique Suarez,52,50 and Above,New,6,3556,6,2013-10-17 0:00,142,592,395
2013,6836,17835,Francisco Perez,42,40-49,New,4,70,4,2013-08-31 0:00,144,17,70
2013,6839,17838,Jill Blanco,44,40-49,New,3,32,3,2013-10-17 0:00,142,10,6
2013,6843,17842,Isaiah Ward,44,40-49,New,3,37,3,2013-03-19 0:00,149,12,37
2013,6847,17846,Alejandro Chavez,45,40-49,New,3,70,3,2013-07-30 0:00,145,23,70
2013,6860,17859,Wyatt Gonzalez,58,50 and Above,New,2,1736,2,2013-09-14 0:00,143,868,1736
2013,6868,17867,Stephanie Sanchez,47,40-49,New,2,57,2,2013-09-11 0:00,143,28,57
2013,6877,17876,Fernando Harris,58,50 and Above,New,2,29,2,2013-05-15 0:00,147,14,29
2013,6879,17878,Gabrielle Sanders,53,50 and Above,New,3,70,3,2013-11-07 0:00,141,23,70
2013,6887,17886,Bianca Harrison,61,50 and Above,New,3,39,3,2013-04-27 0:00,148,13,39
2013,6890,17889,Blake Taylor,62,50 and Above,New,2,600,2,2013-07-24 0:00,145,300,600
2013,6896,17895,Allen Subram,66,50 and Above,New,2,30,2,2013-04-14 0:00,148,15,30
2013,6903,17902,Ruth Lopez,78,50 and Above,New,3,1715,3,2013-07-05 0:00,145,571,1715
2013,6907,17906,Jonathon Vazquez,41,40-49,New,1,21,1,2013-12-04 0:00,140,21,21
2013,6921,17920,Bradley Yuan,42,40-49,New,2,1155,2,2013-10-04 0:00,142,577,1155
2013,6932,17931,Jeffery Zhao,48,40-49,New,1,30,1,2013-08-27 0:00,144,30,30
2013,6937,17936,Tonya Deng,54,50 and Above,New,3,65,3,2013-04-18 0:00,148,21,65
2013,6941,17940,Tommy Yuan,61,50 and Above,New,1,1701,1,2013-08-06 0:00,144,1701,1701
2013,6948,17947,Erick Srini,61,50 and Above,New,2,1751,2,2013-09-09 0:00,143,875,1751
2013,6954,17953,Latoya Raje,49,40-49,New,3,85,3,2013-08-19 0:00,144,28,85
2013,6956,17955,Ronnie Zhao,49,40-49,New,3,64,3,2013-11-14 0:00,141,21,64
2013,6960,17959,Ebony Srini,50,50 and Above,New,3,567,3,2013-08-25 0:00,144,189,567
2013,6961,17960,Marie Rodriguez,49,40-49,New,2,819,2,2013-10-20 0:00,142,409,819
2013,6963,17962,Colin Zhou,45,40-49,New,3,596,3,2013-08-19 0:00,144,198,596
2013,6972,17971,Mayra Perez,52,50 and Above,New,2,1736,2,2013-09-26 0:00,143,868,1736
2013,6977,17976,Daisy Carlson,51,50 and Above,New,4,3620,4,2013-10-26 0:00,142,905,402
2013,6989,17988,Alfredo Diaz,54,50 and Above,New,3,60,3,2013-10-23 0:00,142,20,60
2013,6991,17990,Kristina Patel,44,40-49,New,3,597,3,2013-10-10 0:00,142,199,597
2013,7007,18006,Franklin Chander,85,50 and Above,New,2,39,2,2013-05-01 0:00,147,19,39
2013,7031,18030,Victor Torres,44,40-49,New,3,65,3,2013-03-06 0:00,149,21,65
2013,7035,18034,Ethan Robinson,108,50 and Above,New,3,64,3,2013-05-21 0:00,147,21,64
2013,7039,18038,Kelli Kumar,45,40-49,New,2,1736,2,2013-10-07 0:00,142,868,1736
2013,7042,18041,Sheena Xie,47,40-49,New,3,32,3,2013-07-17 0:00,145,10,32
2013,7046,18045,Toni Arun,41,40-49,New,3,1760,3,2013-10-25 0:00,142,586,1760
2013,7053,18052,Maria Young,53,50 and Above,New,2,1736,2,2013-09-17 0:00,143,868,1736
2013,7059,18058,Riley Patterson,92,50 and Above,New,2,40,2,2013-09-03 0:00,143,20,40
2013,7062,18061,Jesse Bailey,70,50 and Above,New,1,5,1,2013-07-14 0:00,145,5,5
2013,7063,18062,Dylan Anderson,64,50 and Above,New,3,64,3,2013-09-22 0:00,143,21,64
2013,7070,18069,Elijah Hill,74,50 and Above,New,1,5,1,2013-08-01 0:00,144,5,5
2013,7089,18088,Seth Stewart,72,50 and Above,New,2,1736,2,2013-09-12 0:00,143,868,1736
2013,7092,18091,Chase Bell,65,50 and Above,New,2,1751,2,2013-12-05 0:00,140,875,1751
2013,7099,18098,Edward Lee,69,50 and Above,New,2,1755,2,2013-09-06 0:00,143,877,1755
2013,7105,18104,Taylor Coleman,69,50 and Above,New,2,14,2,2013-04-02 0:00,148,7,14
2013,7120,18119,Shawn Nath,62,50 and Above,New,2,14,2,2013-10-19 0:00,142,7,14
2013,7139,18138,Walter Alonso,65,50 and Above,New,2,76,2,2013-12-06 0:00,140,38,76
2013,7147,18146,Eugene Wang,76,50 and Above,New,2,32,2,2013-10-23 0:00,142,16,32
2013,7148,18147,Katrina Luo,75,50 and Above,New,5,4749,5,2013-12-19 0:00,140,949,1187
2013,7150,18149,Rebekah Blanco,63,50 and Above,New,4,50,4,2013-10-31 0:00,142,12,8
2013,7162,18161,Tanya Sanz,66,50 and Above,New,2,7,2,2013-05-24 0:00,147,3,7
2013,7165,18164,Alisha Wang,66,50 and Above,New,2,2330,2,2013-09-27 0:00,143,1165,2330
2013,7175,18174,Jill Munoz,65,50 and Above,New,2,7,2,2013-01-30 0:00,151,3,7
2013,7193,18192,Max Hernandez,46,40-49,New,3,64,3,2013-08-14 0:00,144,21,16
2013,7194,18193,Louis Yuan,44,40-49,New,3,567,3,2013-08-02 0:00,144,189,567
2013,7197,18196,Ivan Rana,46,40-49,New,3,555,3,2013-08-22 0:00,144,185,555
2013,7219,18218,Thomas Powell,44,40-49,New,1,2443,1,2013-01-09 0:00,151,2443,2443
2013,7220,18219,Felicia Gomez,44,40-49,New,3,2460,3,2013-01-19 0:00,151,820,2460
2013,7221,18220,Brent Huang,48,40-49,New,1,2443,1,2013-01-07 0:00,151,2443,2443
2013,7229,18228,Adam Parker,60,50 and Above,New,2,1710,2,2013-10-04 0:00,142,855,1710
2013,7246,18245,Misty Goel,52,50 and Above,New,1,2443,1,2013-08-23 0:00,144,2443,2443
2013,7255,18254,Larry Martin,53,50 and Above,New,1,2443,1,2013-02-03 0:00,150,2443,2443
2013,7258,18257,Krista Jimenez,51,50 and Above,New,4,116,4,2013-08-18 0:00,144,29,23
2013,7261,18260,Jodi Sharma,49,40-49,New,3,2457,3,2013-02-26 0:00,150,819,2457
2013,7263,18262,Evelyn Rana,56,50 and Above,New,5,142,5,2013-12-23 0:00,140,28,71
2013,7265,18264,Jeffery Ma,56,50 and Above,New,3,70,3,2013-10-18 0:00,142,23,70
2013,7273,18272,Autumn Lin,53,50 and Above,New,2,2478,2,2013-02-02 0:00,150,1239,2478
2013,7286,18285,Roberto Romero,59,50 and Above,New,6,142,6,2013-08-18 0:00,144,23,35
2013,7289,18288,Daisy Suarez,54,50 and Above,New,4,2515,4,2013-02-05 0:00,150,628,2515
2013,7291,18290,Audrey Hernandez,50,50 and Above,New,3,85,3,2013-10-26 0:00,142,28,10
2013,7295,18294,Denise Prasad,60,50 and Above,New,3,78,3,2013-11-17 0:00,141,26,13
2013,7297,18296,Trisha Li,56,50 and Above,New,5,2539,5,2013-02-16 0:00,150,507,2539
2013,7301,18300,Diane Ramos,58,50 and Above,New,3,65,3,2013-08-14 0:00,144,21,16
2013,7302,18301,Julie Xu,62,50 and Above,New,2,2478,2,2013-01-28 0:00,151,1239,2478
2013,7310,18309,Mandy Wu,64,50 and Above,New,4,2512,4,2013-01-29 0:00,151,628,2512
2013,7312,18311,Jennifer Mitchell,45,40-49,New,2,14,2,2013-12-15 0:00,140,7,14
2013,7316,18315,Melody Dominguez,40,40-49,New,2,7,2,2013-06-27 0:00,146,3,7
2013,7319,18318,Benjamin Hughes,39,30-39,New,3,1760,3,2013-10-01 0:00,142,586,1760
2013,7324,18323,Jeremy Clark,42,40-49,New,2,40,2,2013-07-19 0:00,145,20,40
2013,7335,18334,Edwin Ye,78,50 and Above,New,1,1120,1,2013-10-29 0:00,142,1120,1120
2013,7338,18337,Audrey Serrano,72,50 and Above,New,1,2443,1,2013-12-03 0:00,140,2443,2443
2013,7340,18339,Donna Nath,44,40-49,New,2,14,2,2013-10-13 0:00,142,7,14
2013,7341,18340,Arianna Cooper,44,40-49,New,2,40,2,2013-11-08 0:00,141,20,40
2013,7349,18348,Katelyn Roberts,45,40-49,New,2,29,2,2013-02-25 0:00,150,14,29
2013,7350,18349,Jacob Robinson,46,40-49,New,2,40,2,2013-03-25 0:00,149,20,40
2013,7355,18354,Alvin Nara,53,50 and Above,New,3,133,3,2013-04-23 0:00,148,44,133
2013,7366,18365,Daniel Lewis,41,40-49,New,2,40,2,2013-06-03 0:00,146,20,40
2013,7373,18372,Jeremiah Thomas,48,40-49,New,3,1760,3,2013-12-12 0:00,140,586,1760
2013,7377,18376,Abigail Diaz,58,50 and Above,New,4,2370,4,2013-12-16 0:00,140,592,2370
2013,7389,18388,Julia Russell,56,50 and Above,New,4,2337,4,2013-12-19 0:00,140,584,2337
2013,7401,18400,Jeremiah Jackson,52,50 and Above,New,6,2410,6,2013-12-28 0:00,140,401,2410
2013,7410,18409,Olivia Washington,64,50 and Above,New,3,1728,3,2013-09-29 0:00,143,576,1728
2013,7417,18416,Emma Peterson,60,50 and Above,New,4,2370,4,2013-12-04 0:00,140,592,2370
2013,7419,18418,Dawn Sun,54,50 and Above,New,2,2322,2,2013-12-28 0:00,140,1161,2322
2013,7425,18424,Samuel Williams,65,50 and Above,New,1,5,1,2013-03-08 0:00,149,5,5
2013,7431,18430,Victoria Morgan,67,50 and Above,New,3,1775,3,2013-10-22 0:00,142,591,1775
2013,7438,18437,Isabella Butler,74,50 and Above,New,3,2360,3,2013-12-03 0:00,140,786,2360
2013,7441,18440,Joe Ashe,78,50 and Above,New,3,1775,3,2013-10-14 0:00,142,591,1775
2013,7445,18444,Shannon Chow,67,50 and Above,New,2,25,2,2013-12-29 0:00,140,12,25
2013,7451,18450,Willie Shen,71,50 and Above,New,2,25,2,2013-10-29 0:00,142,12,25
2013,7460,18459,Toni Sai,40,40-49,New,4,589,4,2013-06-01 0:00,146,147,589
2013,7466,18465,Jamie Yang,62,50 and Above,New,2,1174,2,2013-12-18 0:00,140,587,1174
2013,7474,18473,Nathaniel Rogers,45,40-49,New,3,127,3,2013-08-06 0:00,144,42,127
2013,7478,18477,Angelica Hughes,46,40-49,New,2,14,2,2013-02-23 0:00,150,7,14
2013,7482,18481,Tanya Romero,47,40-49,New,4,2319,4,2013-12-04 0:00,140,579,2319
2013,7486,18485,Devin Gonzalez,64,50 and Above,New,3,2485,3,2013-02-26 0:00,150,828,2485
2013,7493,18492,Tamara Johnston,61,50 and Above,New,4,218,4,2013-08-03 0:00,144,54,218
2013,7496,18495,Jeremy Phillips,56,50 and Above,New,1,2443,1,2013-03-18 0:00,149,2443,2443
2013,7507,18506,Evan Bradley,63,50 and Above,New,5,102,5,2013-10-03 0:00,142,20,25
2013,7510,18509,Xavier Foster,53,50 and Above,New,2,60,2,2013-05-21 0:00,147,30,60
2013,7515,18514,Anne Romero,63,50 and Above,New,4,2390,4,2013-12-07 0:00,140,597,2390
2013,7517,18516,Juan Brooks,87,50 and Above,New,4,2405,4,2013-12-26 0:00,140,601,2405
2013,7518,18517,Tristan Diaz,44,40-49,New,2,79,2,2013-09-16 0:00,143,39,79
2013,7524,18523,Samuel Foster,55,50 and Above,New,5,161,5,2013-08-04 0:00,144,32,32
2013,7527,18526,Kevin Hernandez,52,50 and Above,New,4,2318,4,2013-12-24 0:00,140,579,2318
2013,7532,18531,Thomas Simmons,78,50 and Above,New,1,5,1,2013-09-09 0:00,143,5,5
2013,7540,18539,Riley Russell,71,50 and Above,New,4,2357,4,2013-12-26 0:00,140,589,2357
2013,7542,18541,Kayla Jones,76,50 and Above,New,3,94,3,2013-10-04 0:00,142,31,15
2013,7553,18552,Kelsey Goel,49,40-49,New,1,5,1,2013-03-17 0:00,149,5,5
2013,7563,18562,Mary Wright,51,50 and Above,New,4,1732,4,2013-10-10 0:00,142,433,1732
2013,7564,18563,Evan Sanchez,45,40-49,New,2,1751,2,2013-11-25 0:00,141,875,1751
2013,7570,18569,Emma Bryant,54,50 and Above,New,1,5,1,2013-02-06 0:00,150,5,5
2013,7572,18571,Cameron Kumar,53,50 and Above,New,1,1120,1,2013-03-19 0:00,149,1120,1120
2013,7575,18574,Kaitlyn Taylor,53,50 and Above,New,2,40,2,2013-03-29 0:00,149,20,40
2013,7577,18576,Emily Coleman,42,40-49,New,2,79,2,2013-11-16 0:00,141,39,79
2013,7580,18579,William Brown,48,40-49,New,1,70,1,2013-10-28 0:00,142,70,70
2013,7582,18581,Melinda Dominguez,45,40-49,New,3,2352,3,2013-12-12 0:00,140,784,2352
2013,7584,18583,Luis Kumar,50,50 and Above,New,2,120,2,2013-02-08 0:00,150,60,120
2013,7589,18588,Isabella Rogers,54,50 and Above,New,2,120,2,2013-10-03 0:00,142,60,120
2013,7594,18593,Sydney Martinez,55,50 and Above,New,1,70,1,2013-03-04 0:00,149,70,70
2013,7597,18596,Gabriella Cooper,55,50 and Above,New,3,1775,3,2013-11-17 0:00,141,591,1775
2013,7602,18601,Cynthia Garcia,56,50 and Above,New,1,70,1,2013-03-18 0:00,149,70,70
2013,7616,18615,Charles Peterson,46,40-49,New,3,2335,3,2013-12-13 0:00,140,778,2335
2013,7617,18616,Spencer Butler,57,50 and Above,New,3,1730,3,2013-11-26 0:00,141,576,1730
2013,7618,18617,Carlos Lopez,56,50 and Above,New,3,1147,3,2013-04-12 0:00,148,382,1147
2013,7621,18620,Randall Navarro,46,40-49,New,2,819,2,2013-12-15 0:00,140,409,819
2013,7636,18635,Toni Martinez,48,40-49,New,2,163,2,2013-02-14 0:00,150,81,163
2013,7639,18638,Alyssa Thompson,46,40-49,New,3,1760,3,2013-11-22 0:00,141,586,1760
2013,7642,18641,Cameron Garcia,44,40-49,New,1,1120,1,2013-04-06 0:00,148,1120,1120
2013,7645,18644,Carrie Ruiz,54,50 and Above,New,6,136,6,2013-07-09 0:00,145,22,27
2013,7651,18650,Kyle Flores,59,50 and Above,New,2,561,2,2013-08-25 0:00,144,280,561
2013,7653,18652,Meredith Diaz,64,50 and Above,New,2,14,2,2013-06-29 0:00,146,7,14
2013,7654,18653,Emmanuel Madan,54,50 and Above,New,3,554,3,2013-09-05 0:00,143,184,554
2013,7656,18655,Eric Diaz,64,50 and Above,New,2,1736,2,2013-11-28 0:00,141,868,1736
2013,7660,18659,Jasmine Thompson,64,50 and Above,New,2,79,2,2013-05-11 0:00,147,39,79
2013,7678,18677,Logan Shan,61,50 and Above,New,3,61,3,2013-05-09 0:00,147,20,20
2013,7682,18681,Jacqueline Griffin,46,40-49,New,1,70,1,2013-03-24 0:00,149,70,70
2013,7684,18683,Robert Walker,46,40-49,New,2,79,2,2013-06-07 0:00,146,39,79
2013,7685,18684,Makayla Watson,46,40-49,New,2,1755,2,2013-11-13 0:00,141,877,1755
2013,7692,18691,Claudia Zheng,45,40-49,New,4,2492,4,2013-03-21 0:00,149,623,2492
2013,7697,18696,Mindy Black,50,50 and Above,New,6,2571,6,2013-03-06 0:00,149,428,2571
2013,7703,18702,Adriana Smith,52,50 and Above,New,2,1755,2,2013-02-25 0:00,150,877,1755
2013,7705,18704,Lacey Goel,53,50 and Above,New,3,33,3,2013-08-27 0:00,144,11,6
2013,7708,18707,Marshall She,51,50 and Above,New,4,123,4,2013-09-15 0:00,143,30,17
2013,7717,18716,Seth Campbell,51,50 and Above,New,1,2443,1,2013-03-02 0:00,149,2443,2443
2013,7722,18721,Andy Gomez,57,50 and Above,New,2,1755,2,2013-03-28 0:00,149,877,1755
2013,7728,18727,Hailey Hernandez,58,50 and Above,New,3,86,3,2013-12-22 0:00,140,28,17
2013,7745,18744,April Raje,59,50 and Above,New,3,32,3,2013-12-23 0:00,140,10,5
2013,7746,18745,Brooke James,57,50 and Above,New,3,78,3,2013-12-09 0:00,140,26,19
2013,7755,18754,Isabella Mitchell,44,40-49,New,1,70,1,2013-03-11 0:00,149,70,70
2013,7757,18756,Isabella Thompson,44,40-49,New,5,129,5,2013-08-29 0:00,144,25,129
2013,7762,18761,Luis Wright,41,40-49,New,2,14,2,2013-08-23 0:00,144,7,14
2013,7769,18768,Dalton Garcia,78,50 and Above,New,2,1736,2,2013-04-28 0:00,148,868,1736
2013,7778,18777,Richard Clark,45,40-49,New,2,29,2,2013-03-14 0:00,149,14,29
2013,7784,18783,Michael Martin,52,50 and Above,New,4,2362,4,2013-12-26 0:00,140,590,2362
2013,7792,18791,Megan Blue,40,40-49,New,1,70,1,2013-12-21 0:00,140,70,70
2013,7796,18795,Nathan Alexander,41,40-49,New,3,1198,3,2013-05-08 0:00,147,399,1198
2013,7804,18803,Cedric Zheng,48,40-49,New,2,1751,2,2013-12-06 0:00,140,875,1751
2013,7807,18806,Kaitlyn Torres,47,40-49,New,3,1786,3,2013-11-30 0:00,141,595,1786
2013,7808,18807,Spencer Bennett,55,50 and Above,New,2,120,2,2013-03-27 0:00,149,60,120
2013,7809,18808,Gabrielle Perez,64,50 and Above,New,5,2412,5,2013-12-17 0:00,140,482,2412
2013,7811,18810,Casey Dominguez,86,50 and Above,New,2,134,2,2013-11-09 0:00,141,67,134
2013,7813,18812,Kyle Adams,46,40-49,New,5,186,5,2013-12-31 0:00,140,37,20
2013,7829,18828,Morgan Wright,59,50 and Above,New,2,120,2,2013-09-15 0:00,143,60,120
2013,7831,18830,Kristine Ortega,58,50 and Above,New,2,120,2,2013-11-17 0:00,141,60,120
2013,7840,18839,Don Lee,59,50 and Above,New,3,2385,3,2013-11-10 0:00,141,795,2385
2013,7842,18841,Gabriella Campbell,83,50 and Above,New,2,1145,2,2013-05-02 0:00,147,572,1145
2013,7844,18843,Luis Perez,84,50 and Above,New,1,70,1,2013-11-20 0:00,141,70,70
2013,7849,18848,Christian Harris,84,50 and Above,New,5,2496,5,2013-12-13 0:00,140,499,2496
2013,7865,18864,Elijah Long,60,50 and Above,New,4,2332,4,2013-12-05 0:00,140,583,2332
2013,7867,18866,Miguel Scott,67,50 and Above,New,1,1701,1,2013-12-12 0:00,140,1701,1701
2013,7873,18872,Miguel Severino,82,50 and Above,New,2,79,2,2013-10-20 0:00,142,39,79
2013,7875,18874,Julia Green,81,50 and Above,New,1,70,1,2013-08-03 0:00,144,70,70
2013,7885,18884,Bryan Reed,43,40-49,New,5,134,5,2013-10-20 0:00,142,26,67
2013,7889,18888,Devin Powell,42,40-49,New,2,124,2,2013-04-24 0:00,148,62,124
2013,7893,18892,Chase Howard,42,40-49,New,1,70,1,2013-11-15 0:00,141,70,70
2013,7903,18902,Steve Chen,63,50 and Above,New,4,608,4,2013-01-23 0:00,151,152,608
2013,7918,18917,Jonathan Nelson,46,40-49,New,4,608,4,2013-09-20 0:00,143,152,608
2013,7928,18927,Arianna Cox,44,40-49,New,4,89,4,2013-08-17 0:00,144,22,89
2013,7932,18931,Rosa She,63,50 and Above,New,4,2482,4,2013-04-16 0:00,148,620,2482
2013,7936,18935,Jasmine Jenkins,54,50 and Above,New,1,70,1,2013-02-01 0:00,150,70,70
2013,7938,18937,Ian Reed,63,50 and Above,New,1,70,1,2013-12-01 0:00,140,70,70
2013,7939,18938,Lucas Lopez,63,50 and Above,New,1,70,1,2013-10-18 0:00,142,70,70
2013,7941,18940,Seth Bell,62,50 and Above,New,2,79,2,2013-11-07 0:00,141,39,79
2013,7954,18953,Mya Patterson,49,40-49,New,2,777,2,2013-09-15 0:00,143,388,777
2013,7956,18955,Justin Jones,58,50 and Above,New,2,1755,2,2013-11-29 0:00,141,877,1755
2013,7958,18957,Mackenzie Lopez,58,50 and Above,New,3,589,3,2013-01-24 0:00,151,196,589
2013,7971,18970,Jason Roberts,76,50 and Above,New,2,134,2,2013-11-17 0:00,141,67,134
2013,7976,18975,Samuel Bryant,70,50 and Above,New,3,90,3,2013-06-06 0:00,146,30,90
2013,7981,18980,Sophia Hernandez,75,50 and Above,New,2,1751,2,2013-12-06 0:00,140,875,1751
2013,7984,18983,Destiny Price,69,50 and Above,New,2,94,2,2013-06-17 0:00,146,47,94
2013,7987,18986,Robert Roberts,74,50 and Above,New,2,57,2,2013-02-10 0:00,150,28,57
2013,7988,18987,Hunter Adams,75,50 and Above,New,2,120,2,2013-01-30 0:00,151,60,120
